frame_id,season,weather,lighting,human_detected,human_distance,thermal_confirmed,radar_activity,motion_ratio,point_count,moving_points,max_velocity,mean_velocity
052225,Winter,Overcast,Dawn,True,1.155,True,False,0.0,10,0,0.0,0.0
052235,Winter,Overcast,Dawn,True,1.199,True,True,0.1,10,1,0.2052471786737442,0.02052471786737442
052245,Winter,Overcast,Dawn,True,1.181,True,False,0.0,12,0,0.0,0.0
052255,Winter,Overcast,Dawn,True,1.3,True,True,0.9,10,9,0.2052471786737442,0.18472246080636978
052265,Winter,Overcast,Dawn,True,1.75,True,True,0.6363636363636364,11,7,0.2052471786737442,0.13061184097420087
052275,Winter,Overcast,Dawn,True,2.238,True,True,0.8333333333333334,6,5,0.2052471786737442,0.1710393155614535
052285,Winter,Overcast,Dawn,True,2.256,True,True,0.8571428571428571,7,6,0.2052471786737442,0.1759261531489236
052295,Winter,Overcast,Dawn,True,2.296,True,False,0.0,5,0,0.0,0.0
052305,Winter,Overcast,Dawn,True,2.186,True,False,0.0,3,0,0.0,0.0
052315,Winter,Overcast,Dawn,True,2.141,True,True,0.5,8,4,0.2052471786737442,0.1026235893368721
052325,Winter,Overcast,Dawn,True,2.011,True,True,0.3333333333333333,6,2,0.2052471786737442,0.0684157262245814
052335,Winter,Overcast,Dawn,True,1.885,True,True,0.5,6,3,0.2052471786737442,0.1026235893368721
052345,Winter,Overcast,Dawn,True,1.635,True,True,0.3333333333333333,9,3,0.2052471786737442,0.0684157262245814
052355,Winter,Overcast,Dawn,True,1.134,True,True,0.6,5,3,0.2052471786737442,0.12314830720424652
052365,Winter,Overcast,Dawn,True,0.668,True,True,0.5454545454545454,11,6,0.2052471786737442,0.11195300654931502
052375,Winter,Overcast,Dawn,True,0.507,True,True,0.5555555555555556,9,5,0.2052471786737442,0.11402621037430233
052385,Winter,Overcast,Dawn,True,0.563,True,True,0.6153846153846154,13,8,0.2052471786737442,0.1263059561069195
052395,Winter,Overcast,Dawn,True,0.561,True,False,0.0,6,0,0.0,0.0
052405,Winter,Overcast,Dawn,True,0.607,True,True,0.3333333333333333,6,2,0.2052471786737442,0.0684157262245814
052415,Winter,Overcast,Dawn,True,0.825,True,True,0.5,6,3,0.2052471786737442,0.1026235893368721
052425,Winter,Overcast,Dawn,True,0.968,True,False,0.0,9,0,0.0,0.0
052435,Winter,Overcast,Dawn,True,1.018,True,False,0.0,10,0,0.0,0.0
052445,Winter,Overcast,Dawn,True,0.909,True,True,0.375,8,3,0.2052471786737442,0.07696769200265408
052455,Winter,Overcast,Dawn,True,0.772,True,True,0.625,8,5,0.2052471786737442,0.12827948667109013
052465,Winter,Overcast,Dawn,True,0.667,True,False,0.0,10,0,0.0,0.0
052475,Winter,Overcast,Dawn,True,0.667,True,True,0.14285714285714285,7,1,0.2052471786737442,0.0293210255248206
052485,Winter,Overcast,Dawn,True,0.825,True,False,0.0,9,0,0.0,0.0
052495,Winter,Overcast,Dawn,True,0.738,True,True,0.42857142857142855,7,3,0.2052471786737442,0.0879630765744618
052505,Winter,Overcast,Dawn,True,0.418,True,True,0.1,10,1,0.2052471786737442,0.02052471786737442
052515,Winter,Overcast,Dawn,True,0.388,True,False,0.0,9,0,0.0,0.0
052525,Winter,Overcast,Dawn,True,0.827,True,True,0.46153846153846156,13,6,0.8209887146949768,0.1736706907932575
052535,Winter,Overcast,Dawn,True,0.861,True,True,0.6875,16,11,1.0262359380722044,0.269386924803257
052545,Winter,Overcast,Dawn,True,0.571,True,True,0.6,15,9,0.6157415509223938,0.1778808891773224
052555,Winter,Overcast,Dawn,True,2.28,True,True,0.7,10,7,0.2052471786737442,0.14367302507162094
052565,Winter,Overcast,Dawn,True,1.307,True,True,0.6666666666666666,9,6,0.2052471786737442,0.1368314524491628
052575,Winter,Overcast,Dawn,False,,False,True,0.75,16,12,0.4104943573474884,0.21807512734085321
052585,Winter,Overcast,Dawn,True,0.737,True,True,0.8,15,12,0.4104943573474884,0.2189303239186605
052595,Winter,Overcast,Dawn,True,0.849,True,True,0.8461538461538461,13,11,0.6157415509223938,0.2526119133600822
052605,Winter,Overcast,Dawn,True,0.752,True,True,0.8,10,8,0.2052471786737442,0.16419774293899536
052615,Winter,Overcast,Dawn,True,1.173,True,True,0.6666666666666666,15,10,0.2052471786737442,0.1368314524491628
052625,Winter,Overcast,Dawn,True,0.772,True,True,0.3076923076923077,13,4,0.6157415509223938,0.0947294682264328
052635,Winter,Overcast,Dawn,True,0.855,True,True,0.14285714285714285,14,2,1.0262359380722044,0.10262359252997806
052645,Winter,Overcast,Dawn,True,0.674,True,True,0.9333333333333333,15,14,0.8209887146949768,0.2736629048983256
052655,Winter,Overcast,Dawn,True,0.532,True,True,0.8571428571428571,21,18,0.8209887146949768,0.3225312807730266
052665,Winter,Overcast,Dawn,False,,False,True,0.875,8,7,0.6157415509223938,0.30787076987326145
052675,Winter,Overcast,Dawn,True,0.688,True,True,0.7857142857142857,14,11,1.0262359380722044,0.32253128396613256
052685,Winter,Overcast,Dawn,True,0.691,True,True,0.7692307692307693,13,10,0.2052471786737442,0.15788244513364938
052695,Winter,Overcast,Dawn,True,2.259,True,True,0.7,10,7,0.4104943573474884,0.18472246080636978
052705,Winter,Overcast,Dawn,True,2.374,True,True,0.9,10,9,0.4104943573474884,0.2052471786737442
052715,Winter,Overcast,Dawn,True,2.89,True,True,0.75,8,6,0.2052471786737442,0.15393538400530815
052725,Winter,Overcast,Dawn,True,2.984,True,False,0.0,9,0,0.0,0.0
052735,Winter,Overcast,Dawn,True,2.986,True,False,0.0,7,0,0.0,0.0
052745,Winter,Overcast,Dawn,True,2.99,True,False,0.0,5,0,0.0,0.0
052755,Winter,Overcast,Dawn,False,,False,True,0.16666666666666666,6,1,0.8209887146949768,0.1368314524491628
052765,Winter,Overcast,Dawn,False,,False,False,0.0,7,0,0.0,0.0
052775,Winter,Overcast,Dawn,True,0.874,True,True,0.4666666666666667,15,7,0.2052471786737442,0.09578201671441396
052785,Winter,Overcast,Dawn,True,0.836,True,True,0.7692307692307693,13,10,0.8209887146949768,0.23682366770047408
052795,Winter,Overcast,Dawn,True,0.674,True,True,0.4666666666666667,15,7,0.4104943573474884,0.10946516195933025
052805,Winter,Overcast,Dawn,True,1.247,True,False,0.0,7,0,0.0,0.0
052815,Winter,Overcast,Dawn,False,,False,True,0.1,10,1,0.4104943573474884,0.04104943573474884
052825,Winter,Overcast,Dawn,False,,False,True,0.7142857142857143,14,10,0.2052471786737442,0.146605127624103
052835,Winter,Overcast,Dawn,False,,False,False,0.0,9,0,0.0,0.0
052845,Winter,Overcast,Dawn,False,,False,True,0.7857142857142857,14,11,0.2052471786737442,0.1612656403865133
052855,Winter,Overcast,Dawn,False,,False,True,0.6428571428571429,14,9,0.2052471786737442,0.1319446148616927
052865,Winter,Overcast,Dawn,False,,False,True,0.75,8,6,0.2052471786737442,0.15393538400530815
052875,Winter,Overcast,Dawn,True,8.0,True,True,0.7777777777777778,9,7,0.4104943573474884,0.22805242074860466
052885,Winter,Overcast,Dawn,True,7.5,True,True,0.7,20,14,0.4104943573474884,0.194984819740057
052895,Winter,Overcast,Dawn,True,7.0,True,True,0.875,16,14,0.4104943573474884,0.2950428193435073
052905,Winter,Overcast,Dawn,True,6.5,True,True,0.9047619047619048,21,19,1.0262359380722044,0.30298393397104173
052915,Winter,Overcast,Dawn,True,6.3,True,True,0.875,16,14,0.4104943573474884,0.23090307600796223
052925,Winter,Overcast,Dawn,True,5.25,True,True,0.6923076923076923,13,9,0.4104943573474884,0.2052471786737442
052935,Winter,Overcast,Dawn,True,4.539,True,True,0.8333333333333334,12,10,0.6157415509223938,0.3249747020502885
052945,Winter,Overcast,Dawn,True,4.203,True,True,0.9166666666666666,12,11,0.4104943573474884,0.29076683645447093
052955,Winter,Overcast,Dawn,True,3.574,True,True,0.9285714285714286,14,13,0.6157415509223938,0.32253128183739527
052965,Winter,Overcast,Dawn,True,3.014,True,True,0.9230769230769231,13,12,0.4104943573474884,0.252611912213839
052975,Winter,Overcast,Dawn,True,2.444,True,True,0.7692307692307693,13,10,0.6157415509223938,0.33155313707315004
052985,Winter,Overcast,Dawn,True,1.667,True,True,0.625,8,5,0.4104943573474884,0.15393538400530815
052995,Winter,Overcast,Dawn,True,0.777,True,True,0.875,16,14,0.6157415509223938,0.2822148725390434
053005,Winter,Overcast,Dawn,False,,False,True,0.6923076923076923,13,9,0.4104943573474884,0.2052471786737442
053015,Winter,Overcast,Dawn,False,,False,True,0.7647058823529411,17,13,0.6157415509223938,0.26561399680726666
053025,Winter,Overcast,Dawn,True,2.217,True,True,0.8,15,12,1.0262359380722044,0.30102920134862265
053035,Winter,Overcast,Dawn,True,3.984,True,True,0.09090909090909091,11,1,0.2052471786737442,0.018658834424885837
053045,Winter,Overcast,Dawn,True,4.628,True,True,0.7272727272727273,11,8,0.4104943573474884,0.26122368194840173
053055,Winter,Overcast,Dawn,True,5.013,True,True,0.8181818181818182,22,18,0.8209887146949768,0.4011649401350455
053065,Winter,Overcast,Dawn,True,4.7,True,True,0.9166666666666666,12,11,0.4104943573474884,0.3078707680106163
053075,Winter,Overcast,Dawn,True,4.5,True,True,0.7692307692307693,13,10,0.6157415509223938,0.3473413850252445
053085,Winter,Overcast,Dawn,True,4.365,True,True,0.8421052631578947,19,16,1.0262359380722044,0.3780869143573861
053095,Winter,Overcast,Dawn,True,3.462,True,True,0.75,20,15,1.0262359380722044,0.3694449283182621
053105,Winter,Overcast,Dawn,True,2.445,True,True,0.8,10,8,0.4104943573474884,0.2873460501432419
053115,Winter,Overcast,Dawn,True,1.569,True,True,0.6923076923076923,13,9,0.6157415509223938,0.3157648925597851
053125,Winter,Overcast,Dawn,False,,False,True,0.7333333333333333,15,11,0.4104943573474884,0.2599797596534093
053135,Winter,Overcast,Dawn,False,,False,True,0.75,16,12,0.4104943573474884,0.2822148706763983
